Wall time,Step,Value
1592906933.9619923,0,0.2789818346500397
1592907060.7276616,1,0.040693044662475586
1592907182.000535,2,0.028311695903539658
1592907302.5415108,3,0.04081147536635399
1592907420.2640412,4,0.06514016538858414
1592907539.7897456,5,0.1558184176683426
1592907604.4415984,6,0.03183409571647644
