Wall time,Step,Value
1592900821.1003556,0,2.0553297996520996
1592900957.1894248,1,1.2617928981781006
1592901090.046046,2,0.6326419711112976
1592901219.2481632,3,0.7603568434715271
1592901343.0142677,4,0.4685813784599304
1592901467.5937195,5,0.2975967526435852
1592901547.0449414,6,0.4103224277496338
