Wall time,Step,Value
1592906146.295278,0,0.08886127918958664
1592906273.254217,1,0.03660770133137703
1592906402.2043693,2,0.03795222193002701
1592906531.851019,3,0.0747976005077362
1592906653.1877768,4,0.07472285628318787
1592906771.2944233,5,0.007039589807391167
1592906833.5211363,6,0.09117237478494644
