Wall time,Step,Value
1592902551.2190523,0,0.1630515307188034
1592902707.1035922,1,0.19707541167736053
1592902856.9441245,2,0.13011661171913147
1592902990.3078327,3,0.1453641802072525
1592903145.4409394,4,0.10619187355041504
1592903286.5270262,5,0.2575697898864746
1592903365.287848,6,0.05469007417559624
