Wall time,Step,Value
1592928924.0618317,0,0.11255262792110443
1592928957.9756093,1,0.3077331781387329
1592928991.971961,2,0.17588262259960175
1592929024.0123382,3,0.15741685032844543
1592929056.205079,4,0.4683224558830261
1592929090.7556562,5,0.1557164490222931
1592929117.4798155,6,0.21719495952129364
