Wall time,Step,Value
1592928051.9679303,0,0.18140088021755219
1592928085.5554137,1,0.631747305393219
1592928121.1215088,2,0.2164383828639984
1592928154.861683,3,0.14638060331344604
1592928188.6426046,4,0.15688736736774445
1592928221.2403064,5,0.0876627117395401
1592928240.5932295,6,0.6818546652793884
