Wall time,Step,Value
1592927209.87214,0,2.11092472076416
1592927244.4353013,1,1.4859676361083984
1592927275.1966476,2,0.8736740946769714
1592927306.3780444,3,0.5639368295669556
1592927338.3862689,4,0.6734833121299744
1592927371.1120996,5,0.8072779178619385
1592927389.110726,6,0.6297298073768616
