Wall time,Step,Value
1592928719.451645,0,0.2512021064758301
1592928750.520497,1,0.31029757857322693
1592928782.9984562,2,0.4319539964199066
1592928814.641428,3,0.5410972237586975
1592928845.5756664,4,0.10865792632102966
1592928879.0002005,5,0.13491177558898926
1592928898.0334575,6,0.17408214509487152
